"Year","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
2000,2.97578782866172,-1,158.710289861629,240.123093212314,933.139431552772,1031.10810094641,1114.21642801777,1253.49308871252,1502.44067114632,1928.86145453272,2113.22059254734,2271.03114348145,2553.0681594875,2831.11083468855,3289.18800573425,3776.45271849289,3664.24674434099,3431.73075996488,3787.51076570612,4889.07528681102,5527.35562394885,6456.02672566002,3420.43632894304
2001,-1,74.154220785908,117.679641866654,203.889238569156,907.962100493651,1077.39759688437,1203.42448648884,1363.47201346296,1700.64721192132,1935.6388471205,2212.16217939991,2411.27617770724,2544.54080525609,2658.27678853153,3093.38091433666,3509.90541409556,2602.0703137121,3155.76623432583,3215.8758872472,7122.16356514861,3640.84232313194,4084.1505748846,-1
2002,-1,96.778163391561,306.577150997049,690.612029250847,662.328855399871,861.906073835469,1307.9017292803,1596.26325739266,1749.67002006376,2165.97812488206,2365.44341465421,2530.73548166688,2834.93621680759,3043.22728088041,3180.40032730535,2894.48615638633,2832.37822956882,2973.97376799517,3252.37591268833,5259.89585271195,6319.49469534721,6705.28976385418,-1
2003,2.97578782866172,2.97578782866172,200.687695260049,212.420141542499,691.061679252695,973.5574915998,1172.6606689453,1572.13882054449,1685.04978545147,2013.14888524177,2216.3124770398,2375.95338835041,2652.88399100923,2836.03611809572,3168.33280228168,3064.3541813248,3409.35669119294,3333.44880275262,3635.41980462766,3095.70214958783,4368.8317907928,4709.19299813612,3528.65878417777
2004,1.8951723427522,-1,139.223854926367,606.638940870833,1057.87406969726,1302.25103313399,1373.91098915802,1543.2365286136,1819.32059706237,2046.38479366087,2240.51724042456,2575.25856746531,2594.44834273528,2986.13211733316,3166.76452522047,2981.82445896427,3937.72224387547,3915.68946422113,4743.69633273503,3456.70016674284,5933.15017608632,-1,3379.68518369249
2005,1.8951723427522,-1,-1,429.874495744558,803.64117293929,1014.96528530936,1553.43253181565,1748.42388719666,1998.51943919161,2253.63046529851,2566.00989944592,2617.80536350907,3060.6482219351,3268.96074943952,3280.22883049426,3318.7748897908,3286.14412022569,3505.1127139803,3804.85987361598,3868.80133739583,4156.39289349927,5693.80419338202,5693.80419338202
2006,-1,-1,325.797082021277,292.12416493354,570.675035943481,1035.29616724971,1210.76346044318,1567.83341619403,1768.22128644223,1955.99020488836,2205.95010589773,2428.26570660361,2560.11275394439,2830.89338754429,3057.68625366262,3353.92378685933,3401.46308764085,4218.04207239642,3499.19830443232,4025.41564139282,3553.1938258919,3441.26756746809,-1
2007,-1,-1,-1,627.665011509351,656.941133411,1029.57128909369,1389.01731150699,1584.83424350124,1930.40391598743,2087.28000887909,2312.19974244817,2462.19621193751,2773.26879249804,2933.59143623975,3289.04576834093,3049.83328465049,3784.28166094812,3769.236265241,4278.46904388505,4217.21910211038,2983.97833827441,2324.20850394648,6171.20481822379
2008,9.76727467068817,65.5047045657885,85.247668907679,172.581098985004,323.662094069321,590.583070679834,1121.09725278298,1690.59612426598,1913.12155395135,2352.93155485509,2472.16010489136,2543.32297790331,2655.65297081799,2980.77850766047,3186.74425746441,3642.37318796556,3341.84123559661,4298.83504773384,3951.66118873674,3238.21152802272,3350.41769696072,2871.92396884901,4092.41777384775
2009,-1,-1,265.014407981664,285.350005279627,692.809561836821,977.099293033593,1171.02920166733,1626.25321925624,1870.77718167431,2215.27817671186,2401.79886272946,2688.82587284965,2835.52082215311,3009.40279505172,3067.93637436866,3235.35948705975,3151.83176573087,3970.36332100367,3976.06761009634,4167.37867518441,3513.12403574274,3781.92266644177,5508.86702289922
2010,-1,-1,-1,610.816807691728,1211.6251197512,1339.52893287233,1357.8603454439,1572.78362271731,1890.56546654255,2144.30263480113,2345.73990790202,2525.00318205434,2661.24763282557,2806.00769528527,2894.36717090184,3450.87691256015,3333.15554365139,3663.78733154447,3459.91763375964,4124.0229660468,3352.81053530358,5407.44693217233,3691.06438738551
2011,-1,-1,-1,303.835692338765,592.193357478113,1101.53589021592,1551.85399162336,1799.32506442936,1993.98143932253,2234.03604237013,2494.55593233264,2779.01846936084,2962.96673861262,3253.15471355399,3316.93621957272,3867.40595818849,3810.14020031195,4171.9597222602,4384.18010620918,4889.61663499596,4269.14401038188,5108.08413127499,3643.03824421588
2012,18.2184821818081,49.6081465658036,176.953159908936,296.294394786585,572.58227758029,955.607388807053,1378.51168467094,1687.7752411897,1890.22383390778,2110.13486131006,2365.46071121876,2576.02939717623,2935.89403129805,2972.76735405749,3240.64293541534,3351.44043772212,3751.47536003355,3924.74141733907,4439.04439445745,3888.1394325322,4240.95322211336,4141.51082075835,3909.51127291497
2013,-1,-1,257.867787688783,252.562588969579,496.429054991978,1087.95034492837,1421.80922945166,1672.76105571293,1993.61933598887,2297.36235807065,2448.24882423172,2627.36353171919,2883.89388381647,3168.42414203301,3490.50041205518,3468.88659317663,3730.01764556869,4415.21475768792,4314.8266199192,4724.3813305238,4932.01912492177,5191.19089074895,7300.72413148433
2014,2.33715564097083,2.33715564097083,321.772122739705,404.823276042894,658.939840410537,886.852319925156,1211.79932968069,1488.06420215878,1775.85916470697,2043.65437407583,2363.35073919217,2603.86934446389,2865.82752612209,3015.47431963183,3314.50247929284,3450.01117886828,3814.25193794484,4074.70337382916,3795.70850419259,3736.3235224629,5293.23770208842,5460.39100905115,5041.96719888494
2015,-1,-1,206.269541152988,223.848563292908,430.99693432674,465.328423391432,1127.30707663679,1343.96452353724,1651.90159846792,1962.67862803747,2195.66727313241,2378.34998714031,2627.43067132943,3070.59039100522,3327.32890664639,3386.42666515296,4133.79565530888,4187.43784250117,3842.36320426774,3821.14790213162,5495.4984594212,5096.10013169482,3684.64078530282
2017,1.8951723427522,-1,278.564092436352,310.00191947096,539.815920121419,988.586225070314,1110.7341445222,1278.58849742583,1622.35747552081,1868.91137812438,2202.41562937044,2573.75103784616,2733.69522804343,2664.96499245099,3214.67730322036,3659.18892055993,3790.42128840581,4969.5809843368,5733.70054217799,5721.92391705067,6064.1032232882,4240.30695808582,4748.18968018831
2018,1.8951723427522,-1,320.332832422512,336.615133266314,571.292584449317,920.242195576401,1142.42753461426,1300.3292586311,1682.21489137512,1919.62439276292,2228.30239148188,2574.19433068329,2775.19416917741,2858.70303553098,3373.94314871501,3761.50491265816,3852.74126441746,5022.0803685591,5434.15375875648,5764.20806813146,5769.78896212608,5024.61980021345,4937.6208208959
